feature,metric,family,lane,bit,control_bit,scope,n_pass,n_fail,pass_min_ps,pass_median_ps,pass_max_ps,fail_min_ps,fail_median_ps,fail_max_ps,fail_minus_pass_median_ps,fail_min_minus_pass_max_ps,pass_min_minus_fail_max_ps,auc_fail_higher,auc_best_direction,auc_best,cliffs_delta_fail_higher,strict_separation,strict_margin_ps
direct_max__clocking__lane0__dq4__ctrl_none__endpoint__value_ps,direct_max,clocking,lane0,dq4,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane0__dq5__ctrl_none__endpoint__value_ps,direct_max,clocking,lane0,dq5,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane0__dq6__ctrl_none__endpoint__value_ps,direct_max,clocking,lane0,dq6,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane0__dq7__ctrl_none__endpoint__value_ps,direct_max,clocking,lane0,dq7,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane0__dqs0__ctrl_none__endpoint__value_ps,direct_max,clocking,lane0,dqs0,,endpoint,2,1,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq10__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq10,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq11__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq11,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq12__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq12,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq13__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq13,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq14__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq14,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq15__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq15,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq8__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq8,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dq9__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dq9,,endpoint,2,1,1314.0,1314.0,1314.0,1314.0,1314.0,1314.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
direct_max__clocking__lane1__dqs1__ctrl_none__endpoint__value_ps,direct_max,clocking,lane1,dqs1,,endpoint,2,1,1279.0,1279.0,1279.0,1279.0,1279.0,1279.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
lane_spread__clocking__lane0__no_bit__ctrl_none__lane__value_ps,lane_spread,clocking,lane0,,,lane,2,1,135.0,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
lane_spread__clocking__lane1__no_bit__ctrl_none__lane__value_ps,lane_spread,clocking,lane1,,,lane,2,1,135.0,135.0,135.0,135.0,135.0,135.0,0.0,0.0,0.0,0.5,fail_higher,0.5,0.0,overlap,0.0
